Date,googleSearches,BTCPrice,BTCReturns,googleReturns,twitterSentiment,twitterSentimentReturns
2016-05-15,0.03,0.02450962844840364,-0.035295064237998,0.0,0.08833599999999998,-0.1034426761935695
2016-05-22,0.03,0.02532913974455141,0.03343630026350519,0.0,0.056403999999999996,-0.3614834269154138
2016-05-29,0.04,0.030054804542158874,0.1865702840785981,0.3333333333333335,0.094374,0.6731792071484293
2016-06-05,0.03,0.03210277294495508,0.06814113197520388,-0.25,0.15824200000000002,0.6767541907728827
2016-06-12,0.05,0.04281121937230442,0.3335676468107769,0.6666666666666667,0.167232,0.05681171875987401
2016-06-19,0.05,0.034859633946160755,-0.18573601833186126,0.0,0.09671399999999998,-0.42167766934557993
2016-06-26,0.04,0.03761722124380052,0.07910545767344379,-0.20000000000000007,0.07966600000000001,-0.17627230804226868
2016-07-03,0.04,0.035786187015355006,-0.04867542492249555,0.0,0.04649800000000001,-0.4163382120352471
2016-07-10,0.03,0.036764750410883285,0.027344723680910787,-0.25,0.12087400000000001,1.5995526689319965
2016-07-17,0.03,0.03715213237796059,0.010536776742611442,0.0,0.132352,0.09495838641891541
2016-07-24,0.03,0.03659474589767042,-0.015002812614352656,0.0,0.098152,-0.2584018375241779
2016-07-31,0.04,0.03230718958780559,-0.11716316658828807,0.3333333333333335,0.10074999999999999,0.026469149889966515
2016-08-07,0.03,0.03291228317330388,0.01872937860638557,-0.25,0.04495800000000001,-0.5537667493796525
2016-08-14,0.03,0.03208534183053696,-0.02512561460450946,0.0,-0.03930199999999998,-1.874193691890208
2016-08-21,0.03,0.03227769104108588,0.005994924771717924,0.0,0.13479999999999998,-4.429850898173122
2016-08-28,0.03,0.03197276929309569,-0.009446826528020869,0.0,0.20543,0.5239614243323445
2016-09-04,0.03,0.0349903059271332,0.0943783319604139,0.0,0.144976,-0.2942802901231564
2016-09-11,0.03,0.03391984386871707,-0.030593103719794734,0.0,0.10380799999999998,-0.28396424235735573
2016-09-18,0.03,0.03331329428050819,-0.017881850829162382,0.0,0.16186399999999998,0.559263255240444
2016-09-25,0.03,0.033838164503542656,0.01575557849712772,0.0,0.23787399999999997,0.46959175604210945
2016-10-02,0.03,0.034247557003399494,0.012098543341911405,0.0,0.167828,-0.2944668185678131
2016-10-09,0.03,0.035575233704597704,0.03876704843695622,0.0,0.18254399999999996,0.08768501084443558
2016-10-16,0.03,0.03524399820270207,-0.009310845422579095,0.0,0.17796199999999998,-0.025100797615917103
2016-10-23,0.03,0.0384538840472885,0.09107609829410146,0.0,0.10811399999999999,-0.3924882840156887
2016-10-30,0.04,0.03847550585803289,0.0005622789811765561,0.3333333333333335,0.12687999999999997,0.17357604010581396
2016-11-06,0.04,0.039974636255469716,0.03896324074252133,0.0,0.154144,0.2148802017654481
2016-11-13,0.04,0.04139605634430151,0.03555804935278939,0.0,0.137754,-0.10632914677184979
2016-11-20,0.04,0.04135762060061586,-0.0009284880512764326,0.0,0.19246200000000002,0.3971427326974175
2016-11-27,0.04,0.042278584938094284,0.022268310509737432,0.0,0.262374,0.36325092745580934
2016-12-04,0.04,0.043062732758571025,0.018547163336353867,0.0,0.20147600000000002,-0.23210379077195142
2016-12-11,0.03,0.04346933259749116,0.009442035209416888,-0.25,0.05516800000000001,-0.7261807858007902
2016-12-18,0.04,0.04829913227748754,0.11110820873921434,0.3333333333333335,0.158042,1.8647404292343381
2016-12-25,0.05,0.05438621928173901,0.1260289101940799,0.25,0.17071999999999998,0.08021918224269498
2017-01-01,0.08,0.0566143569379829,0.040968791095799206,0.5999999999999999,0.138452,-0.1890112464854733
2017-01-08,0.06,0.044963546002167634,-0.20579251564365408,-0.25,0.13376799999999997,-0.03383121948400902
2017-01-15,0.05,0.05022838360681324,0.11709124552569317,-0.16666666666666663,0.20020999999999997,0.4966957717839844
2017-01-22,0.04,0.05126264677816702,0.02059120953303961,-0.20000000000000007,0.12063,-0.397482643224614
2017-01-29,0.05,0.056526086347423066,0.10267592291972272,0.25,0.12003200000000001,-0.0049573074691203756
2017-02-05,0.05,0.05555305371628959,-0.01721386874642239,0.0,0.19774799999999998,0.6474606771527589
2017-02-12,0.04,0.057399841416685755,0.03324367567312758,-0.20000000000000007,0.27628199999999997,0.39714181685781913
2017-02-19,0.05,0.0651809790501028,0.13556026360649698,0.25,0.157536,-0.4297999869698351
2017-02-26,0.06,0.06988999870196846,0.07224530408243757,0.19999999999999996,0.138378,-0.12161029859841566
2017-03-05,0.07,0.06639720164217137,-0.04997563492154877,0.16666666666666674,0.20453600000000002,0.4780962291693769
2017-03-12,0.06,0.06635921599768431,-0.0005720970695689553,-0.14285714285714302,0.15705599999999997,-0.2321351742480543
2017-03-19,0.06,0.058022758248479724,-0.1256262242383258,0.0,0.15830799999999998,0.00797167889160555
2017-03-26,0.05,0.05734342216411099,-0.01170809704460296,-0.16666666666666663,0.053298000000000005,-0.6633271849811759
2017-04-02,0.05,0.0660726187428246,0.15222664168405475,0.0,0.060854,0.14176892191076584
2017-04-09,0.05,0.06532400148029716,-0.011330219337019054,0.0,0.110026,0.8080323396982942
2017-04-16,0.05,0.06866483550309153,0.051142519550062104,0.0,0.15157600000000002,0.37763801283333054
2017-04-23,0.05,0.07361743383792745,0.07212714191404324,0.0,0.09254799999999999,-0.38942840555233027
2017-04-30,0.07,0.0859047941555061,0.16690829436719978,0.40000000000000013,0.21718600000000002,1.3467389894973425
2017-05-07,0.1,0.10327379488421942,0.2021889569663795,0.4285714285714286,0.11012400000000001,-0.4929507426813883
2017-05-14,0.12,0.1055129429216167,0.021681667066728805,0.19999999999999996,0.15361200000000003,0.39490029421379536
2017-05-21,0.19,0.12877198950087151,0.22043785279056682,0.5833333333333335,0.07410399999999999,-0.5175897716324247
2017-05-28,0.13,0.13452068374400128,0.04464242779359129,-0.3157894736842105,0.12202600000000001,0.64668573896146
2017-06-04,0.13,0.1567411809799885,0.16518275567401797,0.0,0.186574,0.5289692360644451
2017-06-11,0.14,0.1376883455099806,-0.12155602854900271,0.0769230769230771,0.11247399999999999,-0.3971614480045451
2017-06-18,0.12,0.15114275167233948,0.09771637615751305,-0.14285714285714302,0.19020000000000004,0.6910574888418661
2017-06-25,0.12,0.14186383393908136,-0.06139174806988934,0.0,0.142704,-0.2497160883280759
2017-07-02,0.1,0.14573205464861141,0.027267137804770858,-0.16666666666666663,0.144222,0.01063740329633367
2017-07-09,0.11,0.1317284592671246,-0.09609138782303073,0.09999999999999987,0.210916,0.46243984967619367
2017-07-16,0.12,0.15741046484892204,0.19496170929714118,0.09090909090909083,0.089346,-0.5763906009975535
2017-07-23,0.11,0.1492639557812072,-0.051753287658057645,-0.08333333333333326,0.113524,0.2706108835314396
2017-07-30,0.14,0.15669145183822913,0.04976081478042316,0.27272727272727293,0.07081,-0.3762552411824812
2017-08-06,0.14,0.18890149160582997,0.20556347771194972,0.0,0.013445999999999993,-0.8101115661629714
2017-08-13,0.19,0.2419979073060582,0.2810799176272334,0.357142857142857,0.156572,10.644503941692703
2017-08-20,0.15,0.24216496230558332,0.0006903158848967639,-0.21052631578947367,0.10269599999999998,-0.3440972843164807
2017-08-27,0.17,0.26276362937472414,0.08506047643319992,0.13333333333333353,0.118618,0.1550401184077279
2017-09-03,0.18,0.25698083670745875,-0.02200758408241732,0.0588235294117645,0.19253200000000004,0.6231263383297647
2017-09-10,0.21,0.17625714124660607,-0.31412340505664527,0.16666666666666674,-0.004678000000000004,-1.0242972596763136
2017-09-17,0.16,0.20285479863140163,0.15090258015465063,-0.23809523809523803,0.044584,-10.530568619067969
2017-09-24,0.13,0.23322904744039005,0.1497339427704647,-0.1875,0.065542,0.47007895209043604
2017-10-01,0.12,0.24181467601412313,0.03681200377035987,-0.07692307692307698,0.11110800000000001,0.6952183332824755
2017-10-08,0.19,0.3043017568031866,0.2584089676402186,0.5833333333333335,0.198918,0.7903121287396047
2017-10-15,0.19,0.31891707791366614,0.048029039542917484,0.0,0.055961999999999984,-0.7186679938467109
2017-10-22,0.2,0.32988430410146535,0.03438895859558877,0.05263157894736836,0.12758400000000003,1.2798327436474763
2017-10-29,0.26,0.3954535550875154,0.19876438548553166,0.30000000000000004,0.017358000000000005,-0.8639484574868321
2017-11-05,0.27,0.3990893745775069,0.009194049321890274,0.03846153846153855,0.06039999999999999,2.4796635557091813
2017-11-12,0.28,0.4397665849933937,0.1019250649279988,0.03703703703703698,0.11726199999999999,0.941423841059603
2017-11-19,0.26,0.4491008240099694,0.02122543943786881,-0.07142857142857151,0.21603000000000003,0.8422847981443267
2017-11-26,0.6,0.5717190572677195,0.2730305238875006,1.3076923076923075,0.162436,-0.24808591399342694
2017-12-03,0.84,0.9999999563540171,0.7491107627810734,0.3999999999999999,0.081602,-0.49763599202147313
2017-12-10,0.79,0.9253786376307982,-0.07462132198013982,-0.05952380952380942,0.11139599999999997,0.3651136001568587
2017-12-17,0.91,0.8828583937510126,-0.04594902254135469,0.1518987341772151,0.256716,1.3045351718194556
2017-12-24,0.6,0.8160192628926741,-0.07570764613151393,-0.34065934065934067,0.16694200000000003,-0.3497016157933279
2017-12-31,0.47,0.8714783038437794,0.06796290660408033,-0.21666666666666667,0.19259800000000002,0.15368211714248048
2018-01-07,0.46,0.7489399154559853,-0.140609798141068,-0.02127659574468077,0.16815800000000003,-0.12689643713849563
2018-01-14,0.55,0.6410666318779086,-0.1440346299507872,0.19565217391304346,0.13858000000000004,-0.17589409959680768
2018-01-21,0.37,0.6290273239565467,-0.01878011944888558,-0.3272727272727274,0.164092,0.18409582912397138
2018-01-28,0.4,0.5123292590972195,-0.18552145576968404,0.08108108108108114,0.189948,0.15757014357799304
2018-02-04,0.45,0.4617725349447197,-0.09868014222257437,0.125,0.157976,-0.16831975066860405
2018-02-11,0.27,0.5679648480491293,0.2299667153593754,-0.4,0.21346199999999999,0.3512305666683546
2018-02-18,0.24,0.5589479153281899,-0.015875864064318734,-0.11111111111111116,0.11173599999999999,-0.47655320384892863
2018-02-25,0.19,0.6117979630943535,0.0945527236381809,-0.20833333333333326,0.132224,0.18336077897902214
2018-03-04,0.19,0.524869677459678,-0.1420865888389189,0.0,0.28194800000000003,1.1323511616650532
2018-03-11,0.18,0.4637429873999285,-0.11646070002671383,-0.052631578947368474,0.24409000000000003,-0.13427298650815045
2018-03-18,0.17,0.487632179676894,0.05151386204437336,-0.05555555555555547,0.12310999999999998,-0.4956368552583065
2018-03-25,0.17,0.40032515602565966,-0.179042785299945,0.0,0.19606200000000001,0.5925757452684595
2018-04-01,0.16,0.38053543997071176,-0.04943410564406159,-0.05882352941176472,0.12789599999999998,-0.3476757352266121
2018-04-08,0.16,0.4407476102951446,0.1582301252389715,0.0,0.14658399999999996,0.1461187214611872
2018-04-15,0.14,0.4633770158333659,0.051343229117152944,-0.12499999999999989,0.259582,0.770875402499591
2018-04-22,0.14,0.5185287890649005,0.1190213829064144,0.0,0.12,-0.5377183317795533
2018-04-29,0.12,0.5443588636436644,0.049814157137436865,-0.14285714285714302,0.14634,0.21950000000000003
2018-05-06,0.13,0.5052565366842741,-0.07183189173711435,0.08333333333333348,0.148126,0.01220445537788728
2018-05-13,0.11,0.45220421706613795,-0.10500075855780089,-0.15384615384615385,0.058407999999999995,-0.605687050214007
2018-05-20,0.11,0.4238808384358397,-0.06263404356124302,0.0,0.170228,1.9144637720860156
2018-05-27,0.1,0.41867572763091,-0.012279655820576885,-0.09090909090909083,0.178952,0.05124891322226666
2018-06-03,0.1,0.42895915766046355,0.02456180129605956,0.0,0.26956800000000003,0.5063704233537487
2018-06-10,0.12,0.37293083669872956,-0.13061458174086216,0.19999999999999996,0.122622,-0.5451166310541311
2018-06-17,0.1,0.3759694427490405,0.008147907738628835,-0.16666666666666663,0.20350400000000002,0.6596043124398561
2018-06-24,0.11,0.32980664153065414,-0.12278338601363414,0.09999999999999987,0.118544,-0.4174856513876878
2018-07-01,0.1,0.3709078999490913,0.12462228846479118,-0.09090909090909083,0.224912,0.8972870832770954
2018-07-08,0.09,0.3479840476987743,-0.06180470206610156,-0.10000000000000009,0.15549400000000002,-0.30864515899551814
2018-07-15,0.11,0.4171500004626474,0.19876184905965943,0.22222222222222232,0.221148,0.42222851042483933
2018-07-22,0.12,0.44422979592535067,0.06491620623917038,0.09090909090909083,0.024568000000000003,-0.888906976323548
2018-07-29,0.11,0.42275288984417336,-0.04834638801397806,-0.08333333333333326,0.254402,9.355014653207423
2018-08-05,0.11,0.3669463723117566,-0.1320074182177372,0.0,0.13595400000000002,-0.4655938239479249
2018-08-12,0.11,0.353901460944527,-0.035549912334728484,0.0,0.17502800000000002,0.28740603439398615
2018-08-19,0.1,0.3650832071382481,0.03159564858499908,-0.09090909090909083,0.17955800000000002,0.02588157323399698
2018-08-26,0.1,0.3898517841343011,0.06784364909633811,0.0,0.22549,0.2558059234342105
2018-09-02,0.11,0.36476420956077477,-0.06435157050578955,0.09999999999999987,0.156334,-0.30669209277573284
2018-09-09,0.1,0.36410163626171105,-0.0018164427366971214,-0.09090909090909083,0.126336,-0.1918840431384088
2018-09-16,0.09,0.36423347440878895,0.0003620916083528769,-0.10000000000000009,0.075254,-0.4043344731509625
2018-09-23,0.09,0.373009044844327,0.02409325625488501,0.0,0.19777799999999998,1.628139368007016
2018-09-30,0.08,0.3674190037490153,-0.014986341946867987,-0.11111111111111105,0.098506,-0.5019365146780734
2018-10-07,0.09,0.3495164854369068,-0.04872507445025298,0.125,0.15082000000000004,0.5310742492843079
2018-10-14,0.09,0.36183343636695026,0.03523997134111401,0.0,0.13312000000000002,-0.11735844052512945
2018-10-21,0.08,0.36180997665114495,-6.483567699233639e-05,-0.11111111111111105,0.228006,0.712785456730769
2018-10-28,0.08,0.35630651827439846,-0.015210908299670534,0.0,0.128158,-0.43791830039560364
2018-11-04,0.08,0.3605490714840891,0.011907032266031514,0.0,0.125688,-0.019273084785967343
2018-11-11,0.1,0.3155376785731744,-0.12484123929549784,0.25,0.084314,-0.32918019222201
2018-11-18,0.14,0.2439113471961122,-0.22699771292274296,0.40000000000000013,0.196616,1.3319496169082243
2018-11-25,0.14,0.23904572030187657,-0.019948341683027726,0.0,0.17647,-0.10246368555966978
2018-12-02,0.12,0.19671289500050979,-0.17709091485891149,-0.14285714285714302,0.07141000000000002,-0.5953419844732815
2018-12-09,0.11,0.18512473650920128,-0.05890899267828109,-0.08333333333333326,-0.07775,-2.0887830836017365
2018-12-16,0.12,0.23097825138130806,0.2476898319303089,0.09090909090909083,0.237034,-4.048668810289389
2018-12-23,0.1,0.20418406431916455,-0.11600307345781491,-0.16666666666666663,0.11922600000000001,-0.4970088679261202
2018-12-30,0.09,0.21434667681232086,0.04977181998528013,-0.10000000000000009,0.291122,1.4417660577390836
2019-01-06,0.09,0.205529956398536,-0.04113299326541309,0.0,0.21410800000000002,-0.26454201331400573
2019-01-13,0.08,0.20550981104955668,-9.801660707919879e-05,-0.11111111111111105,0.192094,-0.10281726978907857
2019-01-20,0.07,0.20116904073898584,-0.02112196146939238,-0.12499999999999989,0.17241399999999996,-0.10244984226472476
2019-01-27,0.07,0.19317601549799018,-0.039732879431316204,0.0,0.206848,0.19971696033964803
2019-02-03,0.08,0.18991780195687635,-0.016866553193544465,0.1428571428571428,0.012821999999999991,-0.938012453589109
2019-02-10,0.07,0.20206376974893434,0.063953814054861,-0.12499999999999989,0.170734,12.315707377944166
2019-02-17,0.09,0.22090415839720776,0.093239815686319,0.2857142857142856,0.24191200000000002,0.41689411599329973
2019-02-24,0.08,0.2153547489840961,-0.025121344267015844,-0.11111111111111105,0.217946,-0.09906908297232053
2019-03-03,0.07,0.21852234255322714,0.014708724019663721,-0.12499999999999989,0.196084,-0.10030925091536436
2019-03-10,0.07,0.21924217392609932,0.00329408592486069,0.0,0.12726800000000002,-0.35095163297362353
2019-03-17,0.07,0.22510583441604468,0.026745130213504664,0.0,0.208822,0.6408052299085392
2019-03-24,0.07,0.22732823330750654,0.009872684540705334,0.0,0.172594,-0.1734874677955388
2019-03-31,0.12,0.27502130360425037,0.2097982709971158,0.714285714285714,0.24661999999999998,0.428902511095403
2019-04-07,0.1,0.2829370208980458,0.028782196833689433,-0.16666666666666663,0.20427399999999998,-0.17170545778931146
2019-04-14,0.09,0.2960041644378118,0.04618392990175235,-0.10000000000000009,0.221364,0.0836621400667732
2019-04-21,0.1,0.2910951370693363,-0.016584318594973113,0.11111111111111116,-0.02898999999999999,-1.1309607704956541
2019-04-28,0.09,0.30756290280877613,0.056571765180389644,-0.10000000000000009,0.19432000000000002,-7.703001034839603
2019-05-05,0.12,0.34495152480732916,0.1215641472268163,0.33333333333333326,0.191996,-0.011959654178674506
2019-05-12,0.19,0.4405051023026922,0.27700581276958824,0.5833333333333335,0.256666,0.3368299339569574
2019-05-19,0.14,0.4403340100497494,-0.0003884001616516475,-0.26315789473684204,0.183826,-0.2837929449167401
2019-05-26,0.15,0.4647827983848891,0.05552327954948888,0.0714285714285714,0.253486,0.37894530697507434
2019-06-02,0.13,0.43699187346715307,-0.059793359423603754,-0.1333333333333333,0.12551999999999996,-0.5048247240478765
2019-06-09,0.11,0.4598358535687749,0.05227552613364317,-0.15384615384615385,0.22371799999999997,0.7823295092415554
2019-06-16,0.18,0.5322525045810823,0.1574836986944006,0.6363636363636362,0.084468,-0.6224353874073609
2019-06-23,0.26,0.6247482717936613,0.17378174159157656,0.44444444444444464,0.270542,2.202893403419046
2019-06-30,0.18,0.6265712553841685,0.0029179489929174185,-0.3076923076923077,0.063414,-0.7656038618772686
2019-07-07,0.17,0.6345727643130891,0.012770309617881503,-0.05555555555555547,0.158814,1.5043996593812095
2019-07-14,0.17,0.5959028599292167,-0.06093848737068275,0.0,0.23282200000000003,0.46600425655168953
2019-07-21,0.13,0.5537434592130035,-0.07074878063384527,-0.23529411764705888,0.238736,0.02540137959471167
2019-07-28,0.13,0.5809968292939267,0.04921659954170199,0.0,0.145862,-0.38902385899068437
2019-08-04,0.15,0.6685255745382603,0.1506527072629733,0.15384615384615374,0.266318,0.8258216670551619
2019-08-11,0.13,0.5760736715384894,-0.13829224568353415,-0.1333333333333333,0.31771,0.19297231129702075
2019-08-18,0.12,0.5659902492255456,-0.017503702757347916,-0.07692307692307698,0.15639400000000003,-0.5077460577255988
2019-08-25,0.38,0.5313050048499416,-0.06128240623060999,2.166666666666667,0.327046,1.0911671803266105
2019-09-01,1.0,0.5908218128306619,0.11202004016041567,1.6315789473684212,0.19691200000000003,-0.3979073280211346
2019-09-08,0.56,0.5815810853324357,-0.015640464345677008,-0.43999999999999995,0.121088,-0.3850654099293086
2019-09-15,0.53,0.5735523522216852,-0.013805010708285326,-0.0535714285714286,0.24021599999999999,0.9838134249471457
2019-09-22,0.35,0.45358122054769073,-0.20917206809331357,-0.339622641509434,0.15148999999999999,-0.3693592433476538
2019-09-29,0.1,0.4614598114772873,0.01736974674587133,-0.7142857142857142,0.16526800000000003,0.09094989768301565
2019-10-06,0.1,0.4796993040560735,0.03952563609037907,0.0,0.283898,0.7178038095699104
2019-10-13,0.09,0.45274005334237444,-0.05620031233263523,-0.10000000000000009,0.28923000000000004,0.01878139331731843
2019-10-20,0.11,0.41863767378957467,-0.07532441475199148,0.22222222222222232,0.10356799999999998,-0.6419181965909485
2019-10-27,0.11,0.5139519076262451,0.22767715330985583,0.0,0.301446,1.91060945465781
2019-11-03,0.09,0.5177495445978144,0.007389090137069898,-0.18181818181818188,0.28247000000000005,-0.06294991474426581
2019-11-10,0.09,0.48649389244302976,-0.060368285169741465,0.0,0.298848,0.057981378553474405
2019-11-17,0.1,0.426976429772566,-0.12233958862583971,0.11111111111111116,0.14445,-0.516643912624478
2019-11-24,0.11,0.4169402815148438,-0.023505157563540657,0.09999999999999987,0.193876,0.3421668397369333
2019-12-01,0.09,0.4161135447626217,-0.0019828661054729357,-0.18181818181818188,0.16886600000000002,-0.1289999793682559
2019-12-08,0.08,0.4046511548988949,-0.027546303185746246,-0.11111111111111105,0.13645800000000002,-0.19191548328260266
2019-12-15,0.1,0.40240027700359504,-0.005562514447443712,0.25,0.33612000000000003,1.4631754825660641
2019-12-22,0.09,0.40441833085889706,0.00501504091977556,-0.10000000000000009,0.20726399999999998,-0.38336308461263846
2019-12-29,0.09,0.3902562732807673,-0.0350183374429458,0.0,0.187714,-0.09432414698162728
2020-01-05,0.11,0.44017895769552,0.12792282362322505,0.22222222222222232,0.172256,-0.08234867937394119
2020-01-12,0.11,0.4873705220094471,0.1072099506096118,0.0,0.210398,0.22142624930336252
2020-01-19,0.1,0.469645615568976,-0.036368441750212144,-0.09090909090909083,0.16676199999999997,-0.2073974087206154
2020-01-26,0.11,0.531237571806371,0.13114560041783063,0.09999999999999987,0.212104,0.27189647521617655
2020-02-02,0.11,0.5435734541814946,0.02322102770927481,0.0,0.19226400000000002,-0.09353901859465152
2020-02-09,0.13,0.5706453115310591,0.04980349415761842,0.18181818181818188,0.12758799999999998,-0.33639162817792223
2020-02-16,0.12,0.5367953421530808,-0.05931875491477856,-0.07692307692307698,0.232352,0.8211117032949811
2020-02-23,0.12,0.4907620876676704,-0.085755689124968,0.0,0.17403400000000002,-0.25098987742735157
2020-03-01,0.11,0.5072019472567976,0.03349863406779652,-0.08333333333333326,0.32727399999999995,0.8805176000091932
2020-03-08,0.2,0.2777023126609664,-0.4524817695142541,0.8181818181818183,-0.05703,-1.1742576556646724
2020-03-15,0.2,0.34588249362244894,0.24551535170223993,0.0,0.22520600000000002,-4.948904085569
2020-03-22,0.15,0.3752264244477561,0.08483786073699884,-0.2500000000000001,0.257778,0.14463202578972134
2020-03-29,0.13,0.37953845660646546,0.011491813683046415,-0.1333333333333333,0.27233999999999997,0.05649046854269946
2020-04-05,0.13,0.4079447898830008,0.07484441374010542,0.0,0.21675800000000003,-0.20409047514136724
2020-04-12,0.13,0.39759349035004776,-0.025374265806708318,0.0,0.22764000000000004,0.050203452698400985
2020-04-19,0.13,0.4150753705020196,0.04396923132866304,0.0,0.254622,0.11852925672113845
2020-04-26,0.16,0.48372619155279134,0.16539362710859207,0.23076923076923084,0.33769000000000005,0.3262404662597891
2020-05-03,0.18,0.5559600750117321,0.14932803871352385,0.125,0.18166199999999996,-0.46204507092303615
2020-05-10,0.21,0.5437924479006632,-0.021885792987584862,0.16666666666666674,0.22364599999999998,0.2311105239400646
2020-05-17,0.15,0.5073694932736302,-0.0669795153787911,-0.2857142857142857,0.266562,0.1918925444675963
2020-05-24,0.13,0.5321737781394381,0.04888801000975951,-0.1333333333333333,0.15318,-0.42534944965899113
2020-05-31,0.13,0.5475307808929758,0.02885712033243748,0.0,0.118608,-0.22569526047786914
2020-06-07,0.12,0.5207786303681067,-0.04885962846004499,-0.07692307692307698,0.203654,0.7170342641305814
2020-06-14,0.11,0.5258099756036414,0.009661197564843294,-0.08333333333333326,0.22554799999999997,0.10750586779537818
2020-06-21,0.11,0.5175960198529863,-0.015621528939661733,0.0,0.20851399999999998,-0.07552272686966854
2020-06-28,0.1,0.5096962606216864,-0.015262403357629628,-0.09090909090909083,0.253062,0.21364512694591276
2020-07-05,0.1,0.5183309090899568,0.016940772643178947,0.0,0.08271399999999998,-0.6731472919679763
2020-07-12,0.12,0.5101888600961189,-0.01570820657431582,0.19999999999999996,-0.0018500000000000103,-1.0223662257900719
2020-07-19,0.11,0.5352644047456102,0.04914953385059628,-0.08333333333333326,0.16156600000000002,-88.3329729729725
2020-07-26,0.17,0.6207486084787733,0.1597046300394107,0.5454545454545456,0.22669999999999996,0.4031417501206933
2020-08-02,0.16,0.6580989311273373,0.06016980487494905,-0.05882352941176472,0.10915400000000001,-0.5185090427878252
2020-08-09,0.14,0.6583427484992765,0.0003704874151999604,-0.12499999999999989,0.082242,-0.24655074481924633
2020-08-16,0.13,0.6636073269558986,0.007996713670231692,-0.07142857142857151,0.112546,0.3684735293402397
2020-08-23,0.12,0.632602639202752,-0.046721436749909695,-0.07692307692307698,0.25165200000000004,1.23599239422103
2020-08-30,0.11,0.65428503602714,0.03427490731261207,-0.08333333333333326,0.22920200000000002,-0.08921049703558892
